user_id,recency,frequency,monetary
45928,542,1,89.5
60335,437,1,89.5
61010,539,1,89.5
62363,604,1,89.5
64115,193,1,89.5
66236,696,1,89.5
68453,646,1,89.5
78652,2,1,89.5
80484,21,1,89.5
83459,81,1,89.5
85397,1076,1,89.5
86195,265,1,89.5
86332,565,1,89.5
88597,1566,1,89.5
89625,817,1,89.5
95518,390,1,89.5
6114,1309,1,89.5999984741211
12685,542,1,89.5999984741211
39605,489,1,89.5999984741211
81353,62,1,89.5999984741211
9666,1502,1,89.779998779296861
11521,179,1,89.779998779296861
36630,665,1,89.779998779296861
66895,8,1,89.779998779296861
61109,1117,1,89.910003662109375
39257,899,1,89.930000305175781
508,537,1,89.949996948242173
9383,167,1,89.949996948242173
16846,1037,1,89.949996948242173
17820,409,1,89.949996948242173
22608,319,1,89.949996948242173
27443,673,1,89.949996948242173
31681,1077,1,89.949996948242173
33726,318,1,89.949996948242173
35511,20,1,89.949996948242173
37733,1160,1,89.949996948242173
49884,89,1,89.949996948242173
56713,468,1,89.949996948242173
61976,59,1,89.949996948242173
64619,386,1,89.949996948242173
65032,278,1,89.949996948242173
69841,149,1,89.949996948242173
74903,142,1,89.949996948242173
76560,476,1,89.949996948242173
76824,559,1,89.949996948242173
76940,77,1,89.949996948242173
81971,451,1,89.949996948242173
86676,276,1,89.949996948242173
89296,54,1,89.949996948242173
90573,196,1,89.949996948242173
91535,409,1,89.949996948242173
93493,752,1,89.949996948242173
97708,891,1,89.949996948242173
99154,1155,1,89.949996948242173
99470,1651,1,89.949996948242173
48857,24,1,89.9800033569336
52215,2,1,89.9800033569336
1838,665,1,89.989997863769531
2123,1063,1,89.989997863769531
4338,39,1,89.989997863769531
4391,1699,1,89.989997863769531
7297,1043,1,89.989997863769531
9747,46,1,89.989997863769531
13458,206,1,89.989997863769531
20309,58,1,89.989997863769531
26541,224,1,89.989997863769531
27387,10,1,89.989997863769531
34106,385,1,89.989997863769531
35384,200,1,89.989997863769531
35698,1330,1,89.989997863769531
38307,77,1,89.989997863769531
39454,412,1,89.989997863769531
41990,1287,1,89.989997863769531
42230,12,1,89.989997863769531
42311,287,1,89.989997863769531
42824,977,1,89.989997863769531
43754,223,1,89.989997863769531
43792,229,1,89.989997863769531
47575,235,1,89.989997863769531
48122,366,1,89.989997863769531
50648,388,1,89.989997863769531
50821,101,1,89.989997863769531
50935,519,1,89.989997863769531
51538,854,1,89.989997863769531
51838,111,1,89.989997863769531
52075,86,1,89.989997863769531
54786,299,1,89.989997863769531
55745,243,1,89.989997863769531
56714,24,1,89.989997863769531
60541,652,1,89.989997863769531
61070,116,1,89.989997863769531
68881,156,1,89.989997863769531
75128,41,1,89.989997863769531
75808,61,1,89.989997863769531
78723,381,1,89.989997863769531
81516,260,1,89.989997863769531
83817,668,1,89.989997863769531
84947,503,1,89.989997863769531
87608,3,1,89.989997863769531
89650,70,1,89.989997863769531
90625,708,1,89.989997863769531
91142,12,1,89.989997863769531
92774,233,1,89.989997863769531
96215,122,1,89.989997863769531
97192,995,1,89.989997863769531
98203,455,1,89.989997863769531
775,1106,1,90.0
2060,129,1,90.0
15086,152,1,90.0
17632,602,1,90.0
18712,553,1,90.0
18926,307,1,90.0
25063,183,1,90.0
26486,969,1,90.0
31271,478,1,90.0
39187,584,1,90.0
40366,106,1,90.0
40605,112,1,90.0
41392,591,1,90.0
44184,494,1,90.0
46003,1037,1,90.0
48318,280,1,90.0
62571,405,1,90.0
64978,392,1,90.0
65799,2,1,90.0
81513,701,1,90.0
83268,693,1,90.0
83493,1835,1,90.0
87624,120,1,90.0
89224,67,1,90.0
92701,722,1,90.0
97117,557,1,90.0
97304,341,1,90.0
97798,45,1,90.0
14740,72,1,90.040000915527344
99528,24,1,90.290000915527344
63164,398,1,90.3000030517578
74123,538,1,90.3000030517578
68211,268,1,90.389999389648452
49489,357,1,90.410003662109361
49227,293,1,90.5999984741211
3376,372,1,90.680000305175781
30325,274,1,90.680000305175781
79449,149,1,90.779998779296875
44340,624,1,90.970001220703125
2058,1165,1,90.989997863769517
27192,580,1,90.989997863769517
77996,1488,1,90.989997863769517
85199,15,1,90.989997863769517
47972,738,1,91.129997253417969
70533,57,1,91.129997253417969
93729,538,1,91.160003662109361
32956,259,1,91.3499984741211
40394,73,1,91.430000305175781
95983,939,1,91.430000305175781
21009,316,1,91.449996948242173
28441,384,1,91.720001220703125
4758,649,1,91.7699966430664
84117,225,1,91.8499984741211
4012,358,1,92.0
6453,766,1,92.0
9624,359,1,92.0
38001,247,1,92.0
44118,70,1,92.0
49339,48,1,92.0
55390,19,1,92.0
70657,10,1,92.0
78246,112,1,92.0
84380,673,1,92.0
92279,79,1,92.0
97362,226,1,92.0
6203,15,1,92.4000015258789
7886,141,1,92.4000015258789
52546,436,1,92.559997558593764
59999,1357,1,92.5999984741211
53735,1122,1,92.699996948242173
72708,262,1,92.699996948242173
9616,35,1,92.949996948242173
41424,207,1,92.949996948242173
78029,284,1,92.949996948242173
85028,279,1,92.949996948242173
88981,725,1,92.949996948242173
47803,1293,1,92.989997863769517
8148,162,1,93.0
8687,6,1,93.0
18852,877,1,93.0
33998,1860,1,93.0
43083,807,1,93.0
26577,4,1,93.75
2667,86,1,93.8199996948242
9070,912,1,93.8199996948242
82736,1043,1,93.8199996948242
78212,224,1,93.870002746582045
97944,5,1,93.870002746582045
57309,1273,1,93.970001220703125
45386,467,1,93.9800033569336
79536,1194,1,93.9800033569336
99006,556,1,93.9800033569336
82929,1530,1,93.989997863769517
20624,4,1,94.0
22434,377,1,94.0
54209,1083,1,94.0
57507,115,1,94.0
67421,616,1,94.0
71173,726,1,94.0
88610,0,1,94.0
69586,265,1,94.4800033569336
21393,248,1,94.5
55312,285,1,94.5
93323,640,1,94.5
97826,456,1,94.5
56064,479,1,94.529998779296875
3157,520,1,94.949996948242173
48671,318,1,94.949996948242173
59035,1272,1,94.949996948242173
65402,99,1,94.949996948242173
89367,251,1,94.949996948242173
29755,758,1,94.989997863769517
41254,345,1,94.989997863769517
44439,301,1,94.989997863769517
58592,268,1,94.989997863769517
68610,526,1,94.989997863769517
85492,889,1,94.989997863769517
86807,1057,1,94.989997863769517
88820,363,1,94.989997863769517
92554,802,1,94.989997863769517
2803,334,1,95.0
7827,95,1,95.0
8806,713,1,95.0
13568,623,1,95.0
15607,491,1,95.0
16331,195,1,95.0
18163,774,1,95.0
19279,270,1,95.0
19815,190,1,95.0
20919,630,1,95.0
21058,560,1,95.0
24367,11,1,95.0
28409,66,1,95.0
30315,1372,1,95.0
31621,413,1,95.0
32980,129,1,95.0
36200,746,1,95.0
36332,180,1,95.0
37528,482,1,95.0
42322,155,1,95.0
50943,253,1,95.0
58013,192,1,95.0
65473,31,1,95.0
66128,1425,1,95.0
66337,97,1,95.0
71058,662,1,95.0
73277,309,1,95.0
75174,285,1,95.0
78229,414,1,95.0
78263,7,1,95.0
82211,735,1,95.0
88777,327,1,95.0
90266,824,1,95.0
93027,14,1,95.0
97374,1641,1,95.0
85170,186,1,95.040000915527344
14449,946,1,95.790000915527344
27240,971,1,95.790000915527344
39677,96,1,95.8199996948242
39,48,1,95.8499984741211
66509,1307,1,95.8499984741211
9253,45,1,95.989997863769517
10093,61,1,95.989997863769517
27162,41,1,95.989997863769517
33884,51,1,95.989997863769517
39210,156,1,95.989997863769517
47230,576,1,95.989997863769517
80627,1,1,95.989997863769517
91103,1065,1,95.989997863769517
95630,660,1,95.989997863769517
8392,1196,1,96.0
13572,52,1,96.0
15434,567,1,96.0
16783,456,1,96.0
32297,376,1,96.0
40755,64,1,96.0
42595,1383,1,96.0
65994,103,1,96.0
66389,1180,1,96.0
68793,262,1,96.0
76189,893,1,96.0
91363,1326,1,96.0
81335,211,1,96.5
92168,72,1,96.5
96245,1251,1,96.5999984741211
86234,105,1,96.919998168945312
18259,42,1,97.0
69692,4,1,97.0
4181,1660,1,97.3000030517578
24690,296,1,97.3000030517578
14881,606,1,97.489997863769517
59681,276,1,97.5
64732,1024,1,97.5
77647,697,1,97.5
68879,3,1,97.9000015258789
1275,207,1,97.930000305175781
54351,233,1,97.930000305175781
67678,882,1,97.930000305175781
68980,629,1,97.930000305175781
15068,882,1,97.949996948242173
39297,297,1,97.949996948242173
84145,1150,1,97.949996948242173
13390,21,1,97.989997863769517
69800,241,1,97.989997863769517
76651,317,1,97.989997863769517
81303,50,1,97.989997863769517
96181,644,1,97.989997863769517
94,823,1,98.0
554,896,1,98.0
2358,252,1,98.0
2852,159,1,98.0
3829,23,1,98.0
3929,173,1,98.0
4600,455,1,98.0
4716,287,1,98.0
5136,777,1,98.0
5894,220,1,98.0
8089,56,1,98.0
9833,2,1,98.0
9987,860,1,98.0
10522,228,1,98.0
11500,508,1,98.0
12530,1661,1,98.0
13653,29,1,98.0
13924,738,1,98.0
15593,618,1,98.0
17506,657,1,98.0
17843,72,1,98.0
18630,506,1,98.0
18864,766,1,98.0
20136,292,1,98.0
20247,30,1,98.0
20895,187,1,98.0
21025,965,1,98.0
21740,54,1,98.0
23473,188,1,98.0
23716,275,1,98.0
24876,1005,1,98.0
25372,814,1,98.0
27553,664,1,98.0
28858,100,1,98.0
30423,1396,1,98.0
31426,97,1,98.0
32168,73,1,98.0
32203,416,1,98.0
32536,765,1,98.0
34246,578,1,98.0
36942,1122,1,98.0
38423,546,1,98.0
39803,471,1,98.0
42239,1187,1,98.0
42817,1253,1,98.0
44826,418,1,98.0
47202,884,1,98.0
48543,330,1,98.0
48838,5,1,98.0
49663,440,1,98.0
50527,810,1,98.0
50991,868,1,98.0
52374,383,1,98.0
53085,672,1,98.0
53484,448,1,98.0
53967,334,1,98.0
54682,550,1,98.0
55145,556,1,98.0
55629,439,1,98.0
56858,169,1,98.0
57080,971,1,98.0
57277,683,1,98.0
58012,351,1,98.0
58014,560,1,98.0
58398,488,1,98.0
58648,1134,1,98.0
59325,391,1,98.0
59431,71,1,98.0
62820,12,1,98.0
63921,1221,1,98.0
65526,166,1,98.0
65689,260,1,98.0
65944,125,1,98.0
66491,119,1,98.0
67458,313,1,98.0
67979,1450,1,98.0
68370,321,1,98.0
68382,269,1,98.0
70868,714,1,98.0
71321,181,1,98.0
71885,471,1,98.0
73050,641,1,98.0
74109,188,1,98.0
74113,4,1,98.0
77671,117,1,98.0
77682,1729,1,98.0
77858,229,1,98.0
78779,1056,1,98.0
80563,508,1,98.0
81542,507,1,98.0
82778,36,1,98.0
82979,260,1,98.0
83221,58,1,98.0
83797,1546,1,98.0
85444,713,1,98.0
90143,1169,1,98.0
92209,34,1,98.0
94544,677,1,98.0
96039,733,1,98.0
97475,162,1,98.0
97575,614,1,98.0
97799,42,1,98.0
98158,16,1,98.0
99180,12,1,98.0
99520,197,1,98.0
27537,971,1,98.080001831054688
86157,99,1,98.080001831054688
35872,451,1,98.0999984741211
96007,1035,1,98.0999984741211
46046,124,1,98.279998779296875
5263,637,1,98.5
19252,986,1,98.5
53152,565,1,98.5
18913,632,1,98.8499984741211
75941,0,1,98.8499984741211
87033,448,1,98.8499984741211
56263,1037,1,98.949996948242173
34,1119,1,99.0
590,50,1,99.0
1108,559,1,99.0
2332,1235,1,99.0
2831,827,1,99.0
4132,291,1,99.0
4536,1535,1,99.0
4614,14,1,99.0
5286,484,1,99.0
6566,12,1,99.0
11487,70,1,99.0
11606,1,1,99.0
12860,806,1,99.0
14109,562,1,99.0
16494,161,1,99.0
18335,545,1,99.0
18858,181,1,99.0
19644,103,1,99.0
20932,44,1,99.0
24313,37,1,99.0
32120,547,1,99.0
32444,144,1,99.0
34499,760,1,99.0
34538,1559,1,99.0
36217,1254,1,99.0
37512,738,1,99.0
38794,109,1,99.0
39647,96,1,99.0
42176,126,1,99.0
42195,944,1,99.0
43039,1310,1,99.0
49283,641,1,99.0
50415,1564,1,99.0
50908,960,1,99.0
55370,4,1,99.0
57887,88,1,99.0
60323,762,1,99.0
60462,215,1,99.0
61047,880,1,99.0
61436,633,1,99.0
61544,395,1,99.0
62758,487,1,99.0
63059,954,1,99.0
63940,301,1,99.0
65345,1033,1,99.0
65499,571,1,99.0
66765,1016,1,99.0
69722,336,1,99.0
70594,1383,1,99.0
74743,289,1,99.0
77462,40,1,99.0
79391,423,1,99.0
79550,349,1,99.0
80254,1376,1,99.0
83197,793,1,99.0
85943,83,1,99.0
89800,247,1,99.0
90064,351,1,99.0
90111,1804,1,99.0
90286,1706,1,99.0
92870,10,1,99.0
92898,342,1,99.0
96255,905,1,99.0
96990,60,1,99.0
67104,6,1,99.089996337890625
70012,205,1,99.089996337890625
5217,80,1,99.5
38298,10,1,99.5
38372,235,1,99.5
39833,1276,1,99.5
45011,680,1,99.5
47033,668,1,99.5
47870,202,1,99.5
49356,1174,1,99.5
59882,84,1,99.5
60212,740,1,99.5
69960,38,1,99.5
73801,780,1,99.5
76538,961,1,99.5
90309,954,1,99.5
92563,124,1,99.5
97354,1226,1,99.5
67718,125,1,99.5199966430664
25473,547,1,99.6500015258789
41928,188,1,99.6500015258789
62850,621,1,99.6500015258789
47039,897,1,99.720001220703125
55331,1544,1,99.720001220703125
2583,683,1,99.889999389648452
35439,476,1,99.930000305175781
14256,373,1,99.949996948242173
14876,871,1,99.949996948242173
15582,111,1,99.949996948242173
18265,129,1,99.949996948242173
21806,708,1,99.949996948242173
25207,538,1,99.949996948242173
28801,8,1,99.949996948242173
31777,539,1,99.949996948242173
36848,521,1,99.949996948242173
58828,103,1,99.949996948242173
64327,481,1,99.949996948242173
74814,233,1,99.949996948242173
77760,1064,1,99.949996948242173
78858,1196,1,99.949996948242173
75634,264,1,99.9800033569336
80550,595,1,99.9800033569336
86578,415,1,99.9800033569336
97564,535,1,99.9800033569336
1975,450,1,99.989997863769517
3204,2,1,99.989997863769517
4112,1258,1,99.989997863769517
6449,1140,1,99.989997863769517
8971,444,1,99.989997863769517
10006,838,1,99.989997863769517
10040,300,1,99.989997863769517
11203,534,1,99.989997863769517
12723,19,1,99.989997863769517
16264,513,1,99.989997863769517
17165,588,1,99.989997863769517
17443,906,1,99.989997863769517
18196,839,1,99.989997863769517
18348,191,1,99.989997863769517
22929,163,1,99.989997863769517
23511,675,1,99.989997863769517
23835,136,1,99.989997863769517
28487,205,1,99.989997863769517
30041,952,1,99.989997863769517
31771,484,1,99.989997863769517
32561,384,1,99.989997863769517
34326,1288,1,99.989997863769517
35210,709,1,99.989997863769517
36795,24,1,99.989997863769517
37311,70,1,99.989997863769517
41973,234,1,99.989997863769517
42044,964,1,99.989997863769517
43518,1052,1,99.989997863769517
43946,1326,1,99.989997863769517
44220,181,1,99.989997863769517
44721,672,1,99.989997863769517
47229,649,1,99.989997863769517
49783,97,1,99.989997863769517
52472,1046,1,99.989997863769517
54297,7,1,99.989997863769517
55211,1106,1,99.989997863769517
58524,399,1,99.989997863769517
58909,195,1,99.989997863769517
68187,228,1,99.989997863769517
68319,1024,1,99.989997863769517
68559,1677,1,99.989997863769517
68750,1021,1,99.989997863769517
70371,1298,1,99.989997863769517
74558,1206,1,99.989997863769517
74927,94,1,99.989997863769517
76795,44,1,99.989997863769517
78477,669,1,99.989997863769517
78668,3,1,99.989997863769517
79179,341,1,99.989997863769517
81193,1563,1,99.989997863769517
85782,460,1,99.989997863769517
87344,1003,1,99.989997863769517
87755,769,1,99.989997863769517
90418,576,1,99.989997863769517
94368,223,1,99.989997863769517
94949,587,1,99.989997863769517
95238,28,1,99.989997863769517
2132,107,1,100.0
2743,181,1,100.0
5288,165,1,100.0
6043,339,1,100.0
6846,921,1,100.0
7616,199,1,100.0
8382,47,1,100.0
11692,736,1,100.0
15524,352,1,100.0
16352,318,1,100.0
16441,323,1,100.0
17424,222,1,100.0
18466,141,1,100.0
24406,218,1,100.0
25327,119,1,100.0
30561,341,1,100.0
32188,302,1,100.0
48926,0,1,100.0
67822,42,1,100.0
72632,15,1,100.0
73917,261,1,100.0
74516,651,1,100.0
75843,162,1,100.0
76168,820,1,100.0
76859,82,1,100.0
81569,1360,1,100.0
84634,775,1,100.0
86840,254,1,100.0
86993,425,1,100.0
89099,1092,1,100.0
90454,1097,1,100.0
97074,35,1,100.0
98493,723,1,100.01000213623048
12289,4,1,100.1999969482422
39718,648,1,100.77999877929688
65440,89,1,100.77999877929688
66778,838,1,100.77999877929688
72469,1169,1,100.77999877929688
15111,649,1,100.8000030517578
35625,217,1,100.8000030517578
38633,1117,1,100.81999969482422
58307,82,1,100.81999969482422
86736,33,1,100.81999969482422
16855,235,1,100.95999908447266
29056,216,1,100.98999786376952
40620,133,1,100.98999786376952
40962,69,1,100.98999786376952
62789,491,1,100.98999786376952
16320,835,1,101.0
36963,193,1,101.0
54008,285,1,101.0
91325,792,1,101.08000183105467
10529,22,1,101.40000152587892
46950,499,1,101.40000152587892
78254,500,1,101.40000152587892
77235,1045,1,101.47000122070312
22220,50,1,101.48999786376952
26512,1185,1,101.75
40934,88,1,101.98999786376952
89828,732,1,101.98999786376952
13674,681,1,102.0
68341,1243,1,102.0
85556,282,1,102.0
96034,1102,1,102.0
3089,3,1,102.31999969482422
25978,646,1,102.5
38968,315,1,102.5
43519,350,1,102.5
73064,3,1,102.5
22562,28,1,102.58000183105467
58934,371,1,102.58000183105467
45651,266,1,102.59999847412108
77810,116,1,102.86000061035156
14963,78,1,102.91999816894533
8740,472,1,102.98999786376952
14065,813,1,102.98999786376952
44644,9,1,102.98999786376952
64973,1017,1,102.98999786376952
69494,105,1,102.98999786376952
81716,1288,1,102.98999786376952
6147,206,1,103.0
43292,781,1,103.12999725341795
59296,47,1,103.12999725341795
73596,1127,1,103.12999725341795
87957,815,1,103.19000244140624
97073,535,1,103.19000244140624
41086,615,1,103.1999969482422
9839,1455,1,103.5
66385,1006,1,103.5
37105,581,1,103.9499969482422
50066,716,1,103.9499969482422
56365,317,1,103.9499969482422
42054,51,1,103.95999908447266
85555,434,1,103.95999908447266
16865,6,1,104.0
18531,1239,1,104.0
21020,626,1,104.0
27723,1487,1,104.0
42949,291,1,104.0
60492,228,1,104.0
69091,864,1,104.0
77434,323,1,104.0
88500,296,1,104.0
94271,29,1,104.0
95973,52,1,104.0
96148,57,1,104.0
26728,231,1,104.01000213623048
81111,76,1,104.01000213623048
3282,671,1,104.45999908447266
80808,616,1,104.45999908447266
277,191,1,104.5
12132,536,1,104.5
29892,320,1,104.5
37358,8,1,104.5
87221,1243,1,104.5
91048,353,1,104.5
57325,75,1,104.61000061035156
90311,1767,1,104.9499969482422
69845,7,1,104.98999786376952
83854,622,1,104.98999786376952
25603,1227,1,105.0
29216,50,1,105.0
48682,98,1,105.0
53780,153,1,105.0
62108,596,1,105.0
74793,999,1,105.0
91302,500,1,105.0
15354,45,1,105.0500030517578
4649,407,1,105.26000213623048
55223,487,1,105.26000213623048
59365,68,1,105.37999725341795
27811,254,1,105.55999755859376
98220,1070,1,105.55999755859376
35828,529,1,105.59999847412108
14524,194,1,105.83999633789062
41259,371,1,105.83999633789062
87623,1583,1,105.83999633789062
22540,199,1,105.86000061035156
47929,1375,1,105.86000061035156
26718,874,1,105.9499969482422
72538,540,1,105.9499969482422
33518,649,1,106.0
82213,30,1,106.0
10361,126,1,106.05999755859376
71073,1023,1,106.40000152587892
1614,237,1,106.9499969482422
43543,97,1,106.9499969482422
37756,0,1,107.0
66738,276,1,107.0
75153,245,1,107.0
96839,75,1,107.0
51861,283,1,107.09999847412108
76480,665,1,107.09999847412108
77756,751,1,107.09999847412108
16109,585,1,107.5
31024,333,1,107.5
91007,1306,1,107.51999664306641
32769,131,1,107.9499969482422
56879,18,1,107.9499969482422
98786,36,1,107.9499969482422
44781,40,1,107.98999786376952
54054,88,1,107.98999786376952
12177,731,1,108.0
21883,315,1,108.0
34736,1263,1,108.0
45293,1265,1,108.0
49070,3,1,108.0
64414,840,1,108.0
66316,8,1,108.0
67848,660,1,108.0
70882,660,1,108.0
87508,1426,1,108.0
89438,573,1,108.0
94454,581,1,108.0
40633,32,1,108.02999877929688
9103,121,1,108.54000091552734
79926,57,1,108.54000091552734
43613,1303,1,108.62000274658205
83309,1028,1,108.62000274658205
28029,0,1,108.75
28128,1188,1,108.75
57322,176,1,108.75
84260,47,1,108.75
24528,29,1,108.98999786376952
82399,27,1,108.98999786376952
3515,708,1,109.0
5200,1335,1,109.0
9378,513,1,109.0
10401,490,1,109.0
14821,886,1,109.0
30318,166,1,109.0
35541,424,1,109.0
37805,680,1,109.0
39667,391,1,109.0
39907,778,1,109.0
42467,1199,1,109.0
42725,26,1,109.0
44901,1199,1,109.0
48106,96,1,109.0
57936,4,1,109.0
61568,708,1,109.0
63583,272,1,109.0
75378,207,1,109.0
78415,75,1,109.0
80401,1205,1,109.0
86192,44,1,109.0
91280,17,1,109.0
92126,953,1,109.0
92582,13,1,109.0
96385,375,1,109.0
15744,714,1,109.22000122070312
83199,81,1,109.22000122070312
27632,1203,1,109.34999847412108
13855,401,1,109.5
15828,291,1,109.5
16098,1264,1,109.5
41882,1023,1,109.5
64452,2,1,109.5
71223,1,1,109.5
71335,41,1,109.5
80854,183,1,109.5
76562,887,1,109.90000152587892
76987,351,1,109.91000366210938
27814,84,1,109.9499969482422
30417,110,1,109.9499969482422
50442,290,1,109.9499969482422
66325,28,1,109.9499969482422
67072,4,1,109.9499969482422
75029,1276,1,109.9499969482422
55091,964,1,109.97000122070312
91413,577,1,109.98000335693359
2622,968,1,109.98999786376952
2864,145,1,109.98999786376952
4414,26,1,109.98999786376952
4547,1282,1,109.98999786376952
6747,730,1,109.98999786376952
8644,711,1,109.98999786376952
10869,24,1,109.98999786376952
12100,84,1,109.98999786376952
16597,944,1,109.98999786376952
27238,10,1,109.98999786376952
36452,245,1,109.98999786376952
41751,543,1,109.98999786376952
48861,25,1,109.98999786376952
52857,292,1,109.98999786376952
55888,616,1,109.98999786376952
59023,624,1,109.98999786376952
68220,987,1,109.98999786376952
70492,908,1,109.98999786376952
70647,124,1,109.98999786376952
72800,236,1,109.98999786376952
72917,487,1,109.98999786376952
73179,6,1,109.98999786376952
74141,88,1,109.98999786376952
79349,515,1,109.98999786376952
85580,317,1,109.98999786376952
91864,118,1,109.98999786376952
92237,1779,1,109.98999786376952
93738,123,1,109.98999786376952
94633,239,1,109.98999786376952
96083,612,1,109.98999786376952
97373,23,1,109.98999786376952
725,64,1,110.0
3299,14,1,110.0
4053,682,1,110.0
4451,309,1,110.0
6077,1535,1,110.0
6457,298,1,110.0
8267,3,1,110.0
11997,475,1,110.0
12172,611,1,110.0
16871,798,1,110.0
21499,1307,1,110.0
22018,59,1,110.0
24202,1141,1,110.0
27771,324,1,110.0
32260,2,1,110.0
33033,174,1,110.0
34150,440,1,110.0
35589,309,1,110.0
41775,150,1,110.0
42905,4,1,110.0
43114,271,1,110.0
44719,161,1,110.0
45279,286,1,110.0
46084,127,1,110.0
48964,195,1,110.0
50660,300,1,110.0
54641,1098,1,110.0
56231,32,1,110.0
57369,871,1,110.0
58980,174,1,110.0
63848,249,1,110.0
63976,99,1,110.0
65506,32,1,110.0
66193,740,1,110.0
68523,638,1,110.0
69141,743,1,110.0
69718,1278,1,110.0
69859,56,1,110.0
75550,8,1,110.0
76622,454,1,110.0
77082,181,1,110.0
80622,141,1,110.0
82022,687,1,110.0
86078,297,1,110.0
92055,2,1,110.0
93056,445,1,110.0
93520,1,1,110.0
96596,1214,1,110.0
97392,149,1,110.0
99320,1251,1,110.0
55322,376,1,110.25
12989,1434,1,110.30999755859376
16162,366,1,110.30999755859376
96068,456,1,110.30999755859376
72871,262,1,110.4499969482422
81985,987,1,110.5
56374,1160,1,110.98999786376952
23597,39,1,111.22000122070312
84745,525,1,111.22000122070312
28023,676,1,111.3000030517578
52126,1265,1,111.36000061035156
23982,363,1,111.98999786376952
39277,776,1,111.98999786376952
59129,133,1,111.98999786376952
92059,8,1,111.98999786376952
3000,127,1,112.0
38725,567,1,112.0
59473,807,1,112.0
66674,881,1,112.0
71761,420,1,112.0
84299,425,1,112.0
88021,23,1,112.0
38560,174,1,112.13999938964844
90285,1146,1,112.25
66642,389,1,112.45999908447266
19160,339,1,112.5
34052,1376,1,112.5
60764,543,1,112.5
93955,803,1,112.5
98588,10,1,112.5
9543,370,1,112.75
27558,226,1,113.5500030517578
45456,160,1,113.83999633789062
53864,251,1,113.90000152587892
48735,713,1,114.0
68343,833,1,114.0
83781,1085,1,114.0
91902,620,1,114.0
95150,1533,1,114.0
70354,109,1,114.5
4603,124,1,114.98999786376952
25609,652,1,114.98999786376952
40519,36,1,114.98999786376952
55237,575,1,114.98999786376952
60808,828,1,114.98999786376952
412,481,1,115.0
2818,1404,1,115.0
4179,117,1,115.0
6084,1249,1,115.0
8300,643,1,115.0
10385,298,1,115.0
10905,292,1,115.0
15224,730,1,115.0
15368,650,1,115.0
15487,293,1,115.0
28812,125,1,115.0
33723,1127,1,115.0
46325,173,1,115.0
55158,335,1,115.0
59498,217,1,115.0
68499,1055,1,115.0
69733,70,1,115.0
70421,787,1,115.0
73348,295,1,115.0
76619,65,1,115.0
92764,401,1,115.0
88219,302,1,115.5
1620,161,1,115.98999786376952
2019,53,1,115.98999786376952
20505,319,1,115.98999786376952
31813,52,1,115.98999786376952
44164,693,1,115.98999786376952
50372,130,1,116.0
8501,604,1,116.5
82783,1763,1,116.5
55809,450,1,116.95999908447266
6369,600,1,116.98999786376952
36681,301,1,116.98999786376952
54262,371,1,116.98999786376952
55519,31,1,116.98999786376952
79761,67,1,117.18000030517578
89494,1337,1,117.45999908447266
93396,75,1,117.5
27812,123,1,117.59999847412108
27683,103,1,117.6999969482422
33906,467,1,117.6999969482422
10907,245,1,117.98999786376952
15555,471,1,117.98999786376952
43343,244,1,117.98999786376952
52080,171,1,117.98999786376952
57542,973,1,117.98999786376952
96547,1020,1,117.98999786376952
14479,559,1,118.0
19238,97,1,118.0
20224,653,1,118.0
20230,469,1,118.0
23127,212,1,118.0
30369,2,1,118.0
30581,1215,1,118.0
38290,494,1,118.0
41730,466,1,118.0
53947,13,1,118.0
54485,284,1,118.0
54930,249,1,118.0
60099,86,1,118.0
62500,217,1,118.0
64141,4,1,118.0
64634,362,1,118.0
66929,54,1,118.0
72759,391,1,118.0
73735,373,1,118.0
74143,203,1,118.0
74965,25,1,118.0
82770,1419,1,118.0
85303,49,1,118.0
89913,377,1,118.0
24709,77,1,118.15000152587892
81941,251,1,118.5
89980,1300,1,118.5
16583,293,1,118.58000183105467
53109,1400,1,118.58000183105467
83350,3,1,118.75
14173,13,1,118.98999786376952
29949,50,1,118.98999786376952
64798,742,1,118.98999786376952
2793,1391,1,119.0
4253,431,1,119.0
4652,697,1,119.0
6699,295,1,119.0
10247,736,1,119.0
22200,552,1,119.0
23558,413,1,119.0
27021,456,1,119.0
27497,1624,1,119.0
27998,1347,1,119.0
30990,948,1,119.0
32397,1444,1,119.0
33665,30,1,119.0
38481,290,1,119.0
40733,184,1,119.0
41665,823,1,119.0
42430,43,1,119.0
45962,386,1,119.0
49163,282,1,119.0
49456,233,1,119.0
53705,263,1,119.0
55993,94,1,119.0
61384,725,1,119.0
61464,29,1,119.0
61704,1090,1,119.0
69834,121,1,119.0
72627,69,1,119.0
76095,34,1,119.0
79509,21,1,119.0
81572,832,1,119.0
82629,231,1,119.0
84450,1097,1,119.0
87825,837,1,119.0
89011,270,1,119.0
91171,80,1,119.0
99096,892,1,119.0
15790,1234,1,119.04000091552734
26441,191,1,119.04000091552734
29777,471,1,119.06999969482422
36889,126,1,119.06999969482422
15503,244,1,119.37999725341795
66769,82,1,119.37999725341795
11723,109,1,119.4499969482422
5244,200,1,119.5
12946,147,1,119.5
30919,178,1,119.5
79184,13,1,119.5
21290,301,1,119.90000152587892
69801,143,1,119.90000152587892
174,75,1,119.9499969482422
15460,764,1,119.9499969482422
34201,729,1,119.9499969482422
