item_id,customer_postal_code,country,state,city,customer_longitude,customer_latitude,lead_time,name,dc_longitude,dc_latitude,delivered_at,shipped_at,created_at
122227,11209,United States,New York,New York,-74.03105289,40.62302072,92.0,Memphis TN,-89.9711,35.1174,2023-05-19 00:59:00.000000 UTC,2023-05-16 19:59:00.000000 UTC,2023-05-15 04:57:56.000000 UTC
180673,54220,United States,Wisconsin,Manitowoc,-87.72670863,44.09387353,76.0,Memphis TN,-89.9711,35.1174,2023-05-13 10:31:00.000000 UTC,2023-05-08 17:03:00.000000 UTC,2023-05-10 05:44:37.000000 UTC
7106,21223,United States,Maryland,Baltimore,-76.65274942,39.28430825,51.0,Memphis TN,-89.9711,35.1174,2023-04-26 07:33:00.000000 UTC,2023-04-21 23:25:00.000000 UTC,2023-04-24 03:58:36.000000 UTC
24231,95307,United States,California,Ceres,-120.9542419,37.55452099,80.0,Memphis TN,-89.9711,35.1174,2023-03-26 13:33:00.000000 UTC,2023-03-23 20:38:00.000000 UTC,2023-03-23 04:42:07.000000 UTC
96251,24060,United States,Virginia,Blacksburg,-80.42389715,37.25465014,6.0,Memphis TN,-89.9711,35.1174,2023-12-27 08:04:00.000000 UTC,2023-12-25 13:46:00.000000 UTC,2023-12-27 01:18:44.000000 UTC
153327,23323,United States,Virginia,Chesapeake,-76.39924847,36.67633799,23.0,Memphis TN,-89.9711,35.1174,2023-10-07 22:45:00.000000 UTC,2023-10-03 10:35:00.000000 UTC,2023-10-06 22:58:03.000000 UTC
31280,67801,United States,Kansas,Dodge City,-100.0586531,37.71955936,115.0,Memphis TN,-89.9711,35.1174,2023-04-15 20:19:00.000000 UTC,2023-04-13 16:23:00.000000 UTC,2023-04-11 01:17:18.000000 UTC
52815,94621,United States,California,Oakland,-122.2098076,37.73461561,-4.0,Memphis TN,-89.9711,35.1174,2023-11-27 00:20:00.000000 UTC,2023-11-26 17:27:00.000000 UTC,2023-11-27 05:18:33.000000 UTC
88358,8854,United States,New Jersey,Piscataway,-74.46318139,40.54620469,73.0,Memphis TN,-89.9711,35.1174,2023-03-08 08:03:00.000000 UTC,2023-03-06 19:28:00.000000 UTC,2023-03-05 06:18:16.000000 UTC
8967,97030,United States,Oregon,Gresham,-122.4332383,45.50864186,-20.0,Memphis TN,-89.9711,35.1174,2023-05-04 20:04:00.000000 UTC,2023-05-03 12:55:00.000000 UTC,2023-05-05 16:18:02.000000 UTC
56256,93704,United States,California,Fresno,-119.8016382,36.79987552,110.0,Memphis TN,-89.9711,35.1174,2023-04-17 02:29:00.000000 UTC,2023-04-13 10:39:00.000000 UTC,2023-04-12 12:18:06.000000 UTC
58441,33125,United States,Florida,Miami,-80.23742385,25.78392871,93.0,Memphis TN,-89.9711,35.1174,2023-03-01 15:48:00.000000 UTC,2023-02-28 15:11:00.000000 UTC,2023-02-25 17:49:07.000000 UTC
38166,92692,United States,California,Mission Viejo,-117.6435369,33.60953997,61.0,Memphis TN,-89.9711,35.1174,2023-09-05 22:11:00.000000 UTC,2023-09-02 03:55:00.000000 UTC,2023-09-03 09:00:05.000000 UTC
19278,2119,United States,Massachusetts,Boston,-71.08796147,42.32217296,77.0,Memphis TN,-89.9711,35.1174,2023-09-03 10:22:00.000000 UTC,2023-08-31 00:23:00.000000 UTC,2023-08-31 05:07:36.000000 UTC
128192,92026,United States,California,Escondido,-117.1124097,33.21114381,98.0,Memphis TN,-89.9711,35.1174,2023-05-21 05:19:00.000000 UTC,2023-05-18 10:41:00.000000 UTC,2023-05-17 02:25:21.000000 UTC
180829,10306,United States,New York,New York,-74.12576279,40.56885833,98.0,Memphis TN,-89.9711,35.1174,2023-09-12 15:21:00.000000 UTC,2023-09-08 22:49:00.000000 UTC,2023-09-08 13:01:09.000000 UTC
31771,94015,United States,California,Daly City,-122.4803363,37.68089164,103.0,Memphis TN,-89.9711,35.1174,2023-07-15 23:13:00.000000 UTC,2023-07-13 05:39:00.000000 UTC,2023-07-11 15:58:53.000000 UTC
74397,92404,United States,California,San Bernardino,-117.2424702,34.18703997,131.0,Memphis TN,-89.9711,35.1174,2023-12-26 03:39:00.000000 UTC,2023-12-21 12:21:00.000000 UTC,2023-12-20 16:18:28.000000 UTC
104235,18062,United States,Pennsylvania,Ancient Oaks,-75.58323759,40.50285982,86.0,Memphis TN,-89.9711,35.1174,2023-03-26 19:32:00.000000 UTC,2023-03-24 15:54:00.000000 UTC,2023-03-23 05:08:24.000000 UTC
24843,92501,United States,California,Riverside,-117.3717366,33.99665999,-20.0,Memphis TN,-89.9711,35.1174,2023-07-12 17:58:00.000000 UTC,2023-07-10 19:30:00.000000 UTC,2023-07-13 14:39:54.000000 UTC
64396,39466,United States,Mississippi,Picayune,-89.66013041,30.5198676,78.0,Memphis TN,-89.9711,35.1174,2023-02-22 09:41:00.000000 UTC,2023-02-19 06:39:00.000000 UTC,2023-02-19 03:40:35.000000 UTC
69683,98155,United States,Washington,Shoreline,-122.3001582,47.75615557,73.0,Memphis TN,-89.9711,35.1174,2023-12-20 09:50:00.000000 UTC,2023-12-16 09:00:00.000000 UTC,2023-12-17 08:45:45.000000 UTC
159930,33311,United States,Florida,Fort Lauderdale,-80.17305377,26.14403173,151.0,Memphis TN,-89.9711,35.1174,2023-12-24 01:04:00.000000 UTC,2023-12-19 05:52:00.000000 UTC,2023-12-17 17:09:57.000000 UTC
176283,98006,United States,Washington,Bellevue,-122.1495246,47.55778868,137.0,Memphis TN,-89.9711,35.1174,2023-12-02 22:47:00.000000 UTC,2023-11-29 11:28:00.000000 UTC,2023-11-27 05:14:42.000000 UTC
51843,35244,United States,Alabama,Hoover,-86.82021855,33.35683071,116.0,Memphis TN,-89.9711,35.1174,2023-11-24 20:15:00.000000 UTC,2023-11-21 01:38:00.000000 UTC,2023-11-19 23:29:17.000000 UTC
5574,30501,United States,Georgia,Gainesville,-83.81646152,34.3184128,110.0,Memphis TN,-89.9711,35.1174,2023-02-26 21:12:00.000000 UTC,2023-02-24 16:12:00.000000 UTC,2023-02-22 06:50:02.000000 UTC
9028,7621,United States,New Jersey,Bergenfield,-73.99851381,40.92370086,76.0,Memphis TN,-89.9711,35.1174,2023-12-16 17:09:00.000000 UTC,2023-12-14 12:35:00.000000 UTC,2023-12-13 12:58:08.000000 UTC
163781,92277,United States,California,Twentynine Palms,-115.6456015,34.21702696,138.0,Memphis TN,-89.9711,35.1174,2023-03-14 10:24:00.000000 UTC,2023-03-10 11:41:00.000000 UTC,2023-03-08 15:51:43.000000 UTC
7260,2302,United States,Massachusetts,Brockton,-70.99862301,42.08790976,101.0,Memphis TN,-89.9711,35.1174,2023-06-20 08:20:00.000000 UTC,2023-06-17 04:17:00.000000 UTC,2023-06-16 02:32:35.000000 UTC
61540,19145,United States,Pennsylvania,Philadelphia,-75.19167845,39.91365891,84.0,Memphis TN,-89.9711,35.1174,2023-09-18 03:03:00.000000 UTC,2023-09-15 08:23:00.000000 UTC,2023-09-14 14:38:08.000000 UTC
75677,19120,United States,Pennsylvania,Philadelphia,-75.11988314,40.03426525,1.0,Memphis TN,-89.9711,35.1174,2023-04-20 10:12:00.000000 UTC,2023-04-20 02:18:00.000000 UTC,2023-04-20 08:37:40.000000 UTC
125706,20706,United States,Maryland,Seabrook,-76.85068274,38.96604283,155.0,Memphis TN,-89.9711,35.1174,2023-09-15 10:54:00.000000 UTC,2023-09-11 12:34:00.000000 UTC,2023-09-08 23:20:48.000000 UTC
161382,37643,United States,Tennessee,Elizabethton,-82.13017988,36.38468898,24.0,Memphis TN,-89.9711,35.1174,2023-09-01 17:35:00.000000 UTC,2023-08-31 21:00:00.000000 UTC,2023-08-31 17:23:22.000000 UTC
163961,34231,United States,Florida,Gulf Gate Estates,-82.51626962,27.26655629,-73.0,Memphis TN,-89.9711,35.1174,2023-04-09 12:16:00.000000 UTC,2023-04-08 17:33:00.000000 UTC,2023-04-12 13:39:31.000000 UTC
2860,8807,United States,New Jersey,Bridgewater Township,-74.62179232,40.59338603,105.0,Memphis TN,-89.9711,35.1174,2023-02-22 14:07:00.000000 UTC,2023-02-19 09:28:00.000000 UTC,2023-02-18 04:52:20.000000 UTC
10794,33021,United States,Florida,Hollywood,-80.18713703,26.02294218,-26.0,Memphis TN,-89.9711,35.1174,2023-03-12 23:05:00.000000 UTC,2023-03-10 15:17:00.000000 UTC,2023-03-14 01:31:06.000000 UTC
35124,3060,United States,New Hampshire,Nashua,-71.45959379,42.74148347,94.0,Memphis TN,-89.9711,35.1174,2023-07-24 00:38:00.000000 UTC,2023-07-20 07:16:00.000000 UTC,2023-07-20 02:32:59.000000 UTC
45632,21234,United States,Maryland,Carney,-76.53257891,39.39474587,8.0,Memphis TN,-89.9711,35.1174,2023-11-21 11:01:00.000000 UTC,2023-11-21 08:51:00.000000 UTC,2023-11-21 02:46:55.000000 UTC
108966,60645,United States,Illinois,Chicago,-87.69474993,42.00850129,65.0,Memphis TN,-89.9711,35.1174,2023-07-29 10:50:00.000000 UTC,2023-07-27 07:38:00.000000 UTC,2023-07-26 17:27:57.000000 UTC
153211,80909,United States,Colorado,Colorado Springs,-104.7751713,38.85278507,102.0,Memphis TN,-89.9711,35.1174,2023-01-10 08:09:00.000000 UTC,2023-01-08 00:07:00.000000 UTC,2023-01-06 01:13:32.000000 UTC
167108,85207,United States,Arizona,Mesa,-111.6293612,33.47646159,64.0,Memphis TN,-89.9711,35.1174,2023-04-01 23:52:00.000000 UTC,2023-03-30 08:48:00.000000 UTC,2023-03-30 07:32:22.000000 UTC
122275,77506,United States,Texas,Pasadena,-95.20256216,29.71023792,39.0,Memphis TN,-89.9711,35.1174,2023-01-29 07:15:00.000000 UTC,2023-01-24 08:12:00.000000 UTC,2023-01-27 15:38:27.000000 UTC
123536,89131,United States,Nevada,Las Vegas,-115.2375848,36.36979435,64.0,Memphis TN,-89.9711,35.1174,2023-03-17 08:47:00.000000 UTC,2023-03-13 10:39:00.000000 UTC,2023-03-14 15:55:50.000000 UTC
167605,30022,United States,Georgia,Johns Creek,-84.24717292,34.02924953,152.0,Memphis TN,-89.9711,35.1174,2023-11-20 16:22:00.000000 UTC,2023-11-16 09:59:00.000000 UTC,2023-11-14 08:07:48.000000 UTC
179709,45662,United States,Ohio,Portsmouth,-82.92473399,38.78948809,75.0,Memphis TN,-89.9711,35.1174,2023-11-08 11:52:00.000000 UTC,2023-11-07 21:09:00.000000 UTC,2023-11-05 08:20:21.000000 UTC
175237,32907,United States,Florida,Palm Bay,-80.68661739,28.01710071,90.0,Memphis TN,-89.9711,35.1174,2023-02-06 18:30:00.000000 UTC,2023-02-02 12:11:00.000000 UTC,2023-02-03 00:18:06.000000 UTC
43638,92395,United States,California,Victorville,-117.2961882,34.50263742,16.0,Memphis TN,-89.9711,35.1174,2023-09-07 02:42:00.000000 UTC,2023-09-06 17:39:00.000000 UTC,2023-09-06 09:55:32.000000 UTC
57044,10467,United States,New York,New York,-73.87188358,40.87509936,-47.0,Memphis TN,-89.9711,35.1174,2023-05-01 00:20:00.000000 UTC,2023-04-29 04:41:00.000000 UTC,2023-05-03 00:03:32.000000 UTC
83694,78253,United States,Texas,San Antonio,-98.79380412,29.46586167,21.0,Memphis TN,-89.9711,35.1174,2023-07-06 03:06:00.000000 UTC,2023-07-04 03:14:00.000000 UTC,2023-07-05 05:43:21.000000 UTC
164868,98058,United States,Washington,Cascade-Fairwood,-122.1238835,47.4419601,68.0,Memphis TN,-89.9711,35.1174,2023-06-06 08:48:00.000000 UTC,2023-06-04 21:46:00.000000 UTC,2023-06-03 12:11:57.000000 UTC
100786,18018,United States,Pennsylvania,Bethlehem,-75.39542924,40.627817,25.0,Memphis TN,-89.9711,35.1174,2023-08-25 09:26:00.000000 UTC,2023-08-22 16:07:00.000000 UTC,2023-08-24 08:11:44.000000 UTC
158544,75501,United States,Texas,Texarkana,-94.13453926,33.37311817,70.0,Memphis TN,-89.9711,35.1174,2023-08-18 05:45:00.000000 UTC,2023-08-15 03:02:00.000000 UTC,2023-08-15 07:08:17.000000 UTC
23130,90001,United States,California,Florence-Graham,-118.24895,33.97353024,44.0,Memphis TN,-89.9711,35.1174,2023-04-25 04:52:00.000000 UTC,2023-04-24 09:17:00.000000 UTC,2023-04-23 08:00:21.000000 UTC
61765,90061,United States,California,Willowbrook,-118.2743439,33.9202306,77.0,Memphis TN,-89.9711,35.1174,2023-06-01 08:45:00.000000 UTC,2023-05-29 13:16:00.000000 UTC,2023-05-29 03:06:25.000000 UTC
66640,95148,United States,California,San Jose,-121.7680013,37.33286788,118.0,Memphis TN,-89.9711,35.1174,2023-03-01 10:56:00.000000 UTC,2023-02-25 15:27:00.000000 UTC,2023-02-24 12:55:11.000000 UTC
143872,10453,United States,New York,New York,-73.91423907,40.85245242,24.0,Memphis TN,-89.9711,35.1174,2023-09-08 05:00:00.000000 UTC,2023-09-07 11:27:00.000000 UTC,2023-09-07 04:03:57.000000 UTC
159628,80122,United States,Colorado,Centennial,-104.9554177,39.5805172,-3.0,Memphis TN,-89.9711,35.1174,2023-10-03 20:07:00.000000 UTC,2023-10-03 06:00:00.000000 UTC,2023-10-03 23:27:10.000000 UTC
13277,85323,United States,Arizona,Avondale,-112.3256322,33.42620709,82.0,Memphis TN,-89.9711,35.1174,2023-12-20 23:20:00.000000 UTC,2023-12-18 17:07:00.000000 UTC,2023-12-17 12:54:41.000000 UTC
31505,78542,United States,Texas,Linn,-98.07734802,26.44452844,153.0,Memphis TN,-89.9711,35.1174,2023-04-04 11:22:00.000000 UTC,2023-03-31 10:55:00.000000 UTC,2023-03-29 01:26:37.000000 UTC
159629,80122,United States,Colorado,Centennial,-104.9554177,39.5805172,-51.0,Memphis TN,-89.9711,35.1174,2023-10-03 20:07:00.000000 UTC,2023-10-03 06:00:00.000000 UTC,2023-10-05 23:19:55.000000 UTC
79641,32708,United States,Florida,Winter Springs,-81.27276347,28.68669274,19.0,Memphis TN,-89.9711,35.1174,2023-03-19 21:51:00.000000 UTC,2023-03-18 13:36:00.000000 UTC,2023-03-19 02:46:35.000000 UTC
132543,92835,United States,California,Fullerton,-117.9179615,33.90122929,43.0,Memphis TN,-89.9711,35.1174,2023-09-15 20:34:00.000000 UTC,2023-09-11 23:49:00.000000 UTC,2023-09-14 01:05:18.000000 UTC
146085,77064,United States,Texas,Houston,-95.54714144,29.92256731,69.0,Memphis TN,-89.9711,35.1174,2023-09-03 03:40:00.000000 UTC,2023-08-31 15:46:00.000000 UTC,2023-08-31 06:26:52.000000 UTC
174186,77084,United States,Texas,Houston,-95.65015615,29.82469263,81.0,Memphis TN,-89.9711,35.1174,2023-02-07 09:42:00.000000 UTC,2023-02-04 09:50:00.000000 UTC,2023-02-04 00:37:06.000000 UTC
70104,33813,United States,Florida,Lakeland Highlands,-81.93821237,27.96103815,-35.0,Memphis TN,-89.9711,35.1174,2023-11-22 12:48:00.000000 UTC,2023-11-22 02:02:00.000000 UTC,2023-11-23 23:52:01.000000 UTC
125116,55432,United States,Minnesota,Fridley,-93.25466798,45.09677461,110.0,Memphis TN,-89.9711,35.1174,2023-03-20 01:04:00.000000 UTC,2023-03-16 20:31:00.000000 UTC,2023-03-15 10:39:05.000000 UTC
166259,22003,United States,Virginia,Annandale,-77.21438694,38.83080687,85.0,Memphis TN,-89.9711,35.1174,2023-09-30 21:15:00.000000 UTC,2023-09-29 14:18:00.000000 UTC,2023-09-27 07:43:45.000000 UTC
12366,7731,United States,New Jersey,Howell Township,-74.1993281,40.14927483,116.0,Memphis TN,-89.9711,35.1174,2023-12-08 18:27:00.000000 UTC,2023-12-05 01:59:00.000000 UTC,2023-12-03 21:28:36.000000 UTC
37034,37042,United States,Tennessee,Clarksville,-87.4159362,36.56948094,124.0,Memphis TN,-89.9711,35.1174,2023-04-03 02:17:00.000000 UTC,2023-03-30 11:38:00.000000 UTC,2023-03-28 21:51:50.000000 UTC
69503,48911,United States,Michigan,Lansing,-84.57533835,42.67344433,134.0,Memphis TN,-89.9711,35.1174,2023-05-14 20:24:00.000000 UTC,2023-05-10 17:27:00.000000 UTC,2023-05-09 05:31:13.000000 UTC
129085,92008,United States,California,Carlsbad,-117.3186684,33.1443739,60.0,Memphis TN,-89.9711,35.1174,2023-11-25 21:20:00.000000 UTC,2023-11-24 20:01:00.000000 UTC,2023-11-23 08:20:31.000000 UTC
158042,27610,United States,North Carolina,Raleigh,-78.54806756,35.74482703,26.0,Memphis TN,-89.9711,35.1174,2023-12-23 02:56:00.000000 UTC,2023-12-21 19:24:00.000000 UTC,2023-12-22 00:53:04.000000 UTC
168446,89123,United States,Nevada,Las Vegas,-115.1480692,36.0345072,89.0,Memphis TN,-89.9711,35.1174,2023-07-03 00:56:00.000000 UTC,2023-06-30 03:42:00.000000 UTC,2023-06-29 07:55:03.000000 UTC
89951,98665,United States,Washington,Hazel Dell,-122.6561173,45.68088802,36.0,Memphis TN,-89.9711,35.1174,2023-01-12 22:53:00.000000 UTC,2023-01-12 10:09:00.000000 UTC,2023-01-11 10:12:55.000000 UTC
54550,37075,United States,Tennessee,Hendersonville,-86.60747637,36.34060871,61.0,Memphis TN,-89.9711,35.1174,2023-08-05 06:12:00.000000 UTC,2023-08-05 00:42:00.000000 UTC,2023-08-02 16:53:27.000000 UTC
54517,91406,United States,California,Los Angeles,-118.4915718,34.20102062,18.0,Memphis TN,-89.9711,35.1174,2023-08-04 11:00:00.000000 UTC,2023-08-04 02:39:00.000000 UTC,2023-08-03 16:52:50.000000 UTC
33614,40258,United States,Kentucky,Louisville,-85.87744224,38.14779365,62.0,Memphis TN,-89.9711,35.1174,2023-12-03 18:01:00.000000 UTC,2023-12-02 05:08:00.000000 UTC,2023-12-01 03:31:55.000000 UTC
33444,92394,United States,California,Victorville,-117.341809,34.56806906,51.0,Memphis TN,-89.9711,35.1174,2023-07-31 13:30:00.000000 UTC,2023-07-29 12:35:00.000000 UTC,2023-07-29 10:23:19.000000 UTC
146414,28546,United States,North Carolina,Jacksonville,-77.39038762,34.84027202,119.0,Memphis TN,-89.9711,35.1174,2023-02-19 02:42:00.000000 UTC,2023-02-16 00:03:00.000000 UTC,2023-02-14 03:34:53.000000 UTC
159263,94550,United States,California,Livermore,-121.5998162,37.52955344,-16.0,Memphis TN,-89.9711,35.1174,2023-09-18 05:53:00.000000 UTC,2023-09-16 23:37:00.000000 UTC,2023-09-18 21:59:16.000000 UTC
21674,92562,United States,California,Murrieta,-117.3350492,33.5442454,57.0,Memphis TN,-89.9711,35.1174,2023-11-24 08:54:00.000000 UTC,2023-11-20 00:26:00.000000 UTC,2023-11-21 23:53:26.000000 UTC
57321,94534,United States,California,Fairfield,-122.1124688,38.24246758,-46.0,Memphis TN,-89.9711,35.1174,2023-11-19 06:11:00.000000 UTC,2023-11-17 23:50:00.000000 UTC,2023-11-21 05:02:10.000000 UTC
168441,28379,United States,North Carolina,Rockingham,-79.78485627,34.92955135,47.0,Memphis TN,-89.9711,35.1174,2023-06-07 11:27:00.000000 UTC,2023-06-06 04:22:00.000000 UTC,2023-06-05 11:28:48.000000 UTC
179348,33810,United States,Florida,Kathleen,-82.02929153,28.12737534,110.0,Memphis TN,-89.9711,35.1174,2023-10-01 17:08:00.000000 UTC,2023-09-27 11:13:00.000000 UTC,2023-09-27 02:31:45.000000 UTC
44865,22193,United States,Virginia,Dale City,-77.34835872,38.64334556,114.0,Memphis TN,-89.9711,35.1174,2023-09-03 05:20:00.000000 UTC,2023-08-30 05:22:00.000000 UTC,2023-08-29 11:01:22.000000 UTC
10245,7039,United States,New Jersey,Livingston,-74.32917789,40.78579207,20.0,Memphis TN,-89.9711,35.1174,2023-05-27 06:46:00.000000 UTC,2023-05-26 10:11:00.000000 UTC,2023-05-26 09:52:43.000000 UTC
146675,92243,United States,California,El Centro,-115.6037908,32.77494831,88.0,Memphis TN,-89.9711,35.1174,2023-11-15 15:16:00.000000 UTC,2023-11-14 02:21:00.000000 UTC,2023-11-11 23:14:43.000000 UTC
92344,33624,United States,Florida,Greater Carrollwood,-82.52653091,28.07937612,15.0,Memphis TN,-89.9711,35.1174,2023-11-18 20:18:00.000000 UTC,2023-11-18 10:46:00.000000 UTC,2023-11-18 05:05:00.000000 UTC
102270,20016,United States,District of Columbia,Washington,-77.09009545,38.93731377,114.0,Memphis TN,-89.9711,35.1174,2023-07-25 06:32:00.000000 UTC,2023-07-22 02:06:00.000000 UTC,2023-07-20 12:18:55.000000 UTC
24114,60426,United States,Illinois,Harvey,-87.65233927,41.61199798,99.0,Memphis TN,-89.9711,35.1174,2023-11-16 10:54:00.000000 UTC,2023-11-13 16:22:00.000000 UTC,2023-11-12 07:01:46.000000 UTC
120641,33756,United States,Florida,Clearwater,-82.79397033,27.94372657,71.0,Memphis TN,-89.9711,35.1174,2023-09-01 08:25:00.000000 UTC,2023-08-28 22:11:00.000000 UTC,2023-08-29 08:44:28.000000 UTC
122047,85234,United States,Arizona,Gilbert,-111.7410251,33.36408949,16.0,Memphis TN,-89.9711,35.1174,2023-04-11 08:00:00.000000 UTC,2023-04-11 06:43:00.000000 UTC,2023-04-10 15:33:42.000000 UTC
66013,80220,United States,Colorado,Denver,-104.9166531,39.73390959,178.0,Memphis TN,-89.9711,35.1174,2023-10-09 12:16:00.000000 UTC,2023-10-04 18:49:00.000000 UTC,2023-10-02 01:39:26.000000 UTC
71384,80909,United States,Colorado,Colorado Springs,-104.7751713,38.85278507,119.0,Memphis TN,-89.9711,35.1174,2023-04-28 01:39:00.000000 UTC,2023-04-23 15:30:00.000000 UTC,2023-04-23 01:45:52.000000 UTC
78964,97007,United States,Oregon,Beaverton,-122.8768555,45.45353248,108.0,Memphis TN,-89.9711,35.1174,2023-09-23 13:48:00.000000 UTC,2023-09-20 09:59:00.000000 UTC,2023-09-19 01:23:32.000000 UTC
112302,6340,United States,Connecticut,Groton,-72.04344232,41.35456514,158.0,Memphis TN,-89.9711,35.1174,2023-04-20 15:02:00.000000 UTC,2023-04-15 22:39:00.000000 UTC,2023-04-14 00:20:32.000000 UTC
38909,44512,United States,Ohio,Boardman,-80.66777651,41.02494409,70.0,Memphis TN,-89.9711,35.1174,2023-03-13 05:11:00.000000 UTC,2023-03-10 15:51:00.000000 UTC,2023-03-10 06:13:23.000000 UTC
67449,84660,United States,Utah,Spanish Fork,-111.6375344,40.06078729,74.0,Memphis TN,-89.9711,35.1174,2023-03-12 10:41:00.000000 UTC,2023-03-08 05:04:00.000000 UTC,2023-03-09 08:09:26.000000 UTC
60684,11355,United States,New York,New York,-73.82118495,40.75046844,106.0,Memphis TN,-89.9711,35.1174,2023-02-05 04:27:00.000000 UTC,2023-02-01 16:18:00.000000 UTC,2023-01-31 17:47:02.000000 UTC
107172,87144,United States,New Mexico,Rio Rancho,-106.7533282,35.34442999,58.0,Memphis TN,-89.9711,35.1174,2023-08-05 08:53:00.000000 UTC,2023-08-03 15:26:00.000000 UTC,2023-08-02 22:47:19.000000 UTC
15761,55109,United States,Minnesota,Maplewood,-93.02745955,45.01468869,141.0,Memphis TN,-89.9711,35.1174,2023-11-17 08:33:00.000000 UTC,2023-11-12 16:40:00.000000 UTC,2023-11-11 11:00:48.000000 UTC
56413,77584,United States,Texas,Pearland,-95.34996431,29.54576034,88.0,Memphis TN,-89.9711,35.1174,2023-07-16 05:17:00.000000 UTC,2023-07-12 05:43:00.000000 UTC,2023-07-12 12:59:13.000000 UTC
118517,11209,United States,New York,New York,-74.03105289,40.62302072,113.0,Memphis TN,-89.9711,35.1174,2023-11-11 07:18:00.000000 UTC,2023-11-06 21:26:00.000000 UTC,2023-11-06 13:45:30.000000 UTC
130297,37076,United States,Tennessee,Nashville,-86.58463422,36.15530152,125.0,Memphis TN,-89.9711,35.1174,2023-03-25 10:51:00.000000 UTC,2023-03-20 17:35:00.000000 UTC,2023-03-20 04:51:23.000000 UTC
26763,47403,United States,Indiana,Bloomington,-86.61102683,39.08429914,-10.0,Memphis TN,-89.9711,35.1174,2023-08-19 18:48:00.000000 UTC,2023-08-18 20:40:00.000000 UTC,2023-08-20 04:59:44.000000 UTC
157676,30223,United States,Georgia,Griffin,-84.28024675,33.28614732,130.0,Memphis TN,-89.9711,35.1174,2023-06-28 21:27:00.000000 UTC,2023-06-25 05:51:00.000000 UTC,2023-06-23 10:53:54.000000 UTC
76395,78745,United States,Texas,Austin,-97.79770026,30.20653433,-34.0,Memphis TN,-89.9711,35.1174,2023-02-21 13:22:00.000000 UTC,2023-02-20 18:42:00.000000 UTC,2023-02-22 23:53:44.000000 UTC
92223,92505,United States,California,Riverside,-117.4940645,33.93272854,134.0,Memphis TN,-89.9711,35.1174,2023-12-20 03:42:00.000000 UTC,2023-12-15 13:22:00.000000 UTC,2023-12-14 13:07:49.000000 UTC
128584,93215,United States,California,Delano,-119.1752544,35.77540666,112.0,Memphis TN,-89.9711,35.1174,2023-11-24 21:27:00.000000 UTC,2023-11-22 20:16:00.000000 UTC,2023-11-20 05:03:12.000000 UTC
22561,10460,United States,New York,New York,-73.87883972,40.84280088,99.0,Memphis TN,-89.9711,35.1174,2023-02-19 20:12:00.000000 UTC,2023-02-18 05:12:00.000000 UTC,2023-02-15 16:16:41.000000 UTC
65580,20748,United States,Maryland,Camp Springs,-76.94022095,38.81754068,78.0,Memphis TN,-89.9711,35.1174,2023-09-30 07:46:00.000000 UTC,2023-09-29 03:05:00.000000 UTC,2023-09-27 01:25:21.000000 UTC
126729,32583,United States,Florida,Bagdad,-86.95750128,30.58788283,33.0,Memphis TN,-89.9711,35.1174,2023-07-29 01:34:00.000000 UTC,2023-07-28 02:32:00.000000 UTC,2023-07-27 16:25:10.000000 UTC
125469,90065,United States,California,Los Angeles,-118.2274207,34.10911185,20.0,Memphis TN,-89.9711,35.1174,2023-02-06 01:56:00.000000 UTC,2023-02-05 12:04:00.000000 UTC,2023-02-05 05:15:55.000000 UTC
162848,87105,United States,New Mexico,South Valley,-106.6216512,34.9731814,58.0,Memphis TN,-89.9711,35.1174,2023-05-27 21:09:00.000000 UTC,2023-05-23 17:10:00.000000 UTC,2023-05-25 10:16:28.000000 UTC
10300,29223,United States,South Carolina,Columbia,-80.91306325,34.07857223,39.0,Memphis TN,-89.9711,35.1174,2023-01-18 07:13:00.000000 UTC,2023-01-13 19:52:00.000000 UTC,2023-01-16 15:28:55.000000 UTC
12882,38655,United States,Mississippi,Oxford,-89.46852725,34.32945284,56.0,Memphis TN,-89.9711,35.1174,2023-12-24 12:15:00.000000 UTC,2023-12-24 05:23:00.000000 UTC,2023-12-22 03:45:42.000000 UTC
169822,75043,United States,Texas,Garland,-96.58105934,32.85831762,62.0,Memphis TN,-89.9711,35.1174,2023-11-17 12:48:00.000000 UTC,2023-11-16 08:18:00.000000 UTC,2023-11-14 22:37:11.000000 UTC
65662,78572,United States,Texas,Mission,-98.35775954,26.20081419,121.0,Memphis TN,-89.9711,35.1174,2023-04-07 00:55:00.000000 UTC,2023-04-04 08:53:00.000000 UTC,2023-04-01 22:57:46.000000 UTC
90245,37086,United States,Tennessee,La Vergne,-86.55789587,36.02694716,134.0,Memphis TN,-89.9711,35.1174,2023-12-24 18:48:00.000000 UTC,2023-12-20 22:06:00.000000 UTC,2023-12-19 04:06:49.000000 UTC
124545,19131,United States,Pennsylvania,Philadelphia,-75.2185647,39.98852256,124.0,Memphis TN,-89.9711,35.1174,2023-07-31 19:42:00.000000 UTC,2023-07-28 08:03:00.000000 UTC,2023-07-26 15:00:00.000000 UTC
158158,60622,United States,Illinois,Chicago,-87.68357257,41.90287332,71.0,Memphis TN,-89.9711,35.1174,2023-05-23 17:05:00.000000 UTC,2023-05-22 02:42:00.000000 UTC,2023-05-20 17:50:57.000000 UTC
